2018-05-07 11:37:12,038 [main] INFO  utils.VerifiableProperties - Verifying properties
2018-05-08 22:13:44,220 [main] INFO  deploy.BeanDescriptorManager - Entities enhanced[1]
2018-05-08 23:25:44,018 [v1.heartBeat] ERROR pool.ConnectionPool - FATAL: DataSourcePool [v1] is down or has network error!!!
com.mysql.jdbc.exceptions.jdbc4.CommunicationsException: Communications link failure

Last packet sent to the server was 97 ms ago.
	at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)
	at sun.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:62)
	at sun.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45)
	at java.lang.reflect.Constructor.newInstance(Constructor.java:422)
	at com.mysql.jdbc.Util.handleNewInstance(Util.java:406)
	at com.mysql.jdbc.SQLError.createCommunicationsException(SQLError.java:1074)
	at com.mysql.jdbc.MysqlIO.reuseAndReadPacket(MysqlIO.java:2985)
	at com.mysql.jdbc.MysqlIO.reuseAndReadPacket(MysqlIO.java:2871)
	at com.mysql.jdbc.MysqlIO.checkErrorPacket(MysqlIO.java:3414)
	at com.mysql.jdbc.MysqlIO.sendCommand(MysqlIO.java:1936)
	at com.mysql.jdbc.MysqlIO.sqlQueryDirect(MysqlIO.java:2060)
	at com.mysql.jdbc.ConnectionImpl.execSQL(ConnectionImpl.java:2536)
	at com.mysql.jdbc.ConnectionImpl.execSQL(ConnectionImpl.java:2465)
	at com.mysql.jdbc.StatementImpl.executeQuery(StatementImpl.java:1383)
	at org.avaje.targetSource.pool.ConnectionPool.testConnection(ConnectionPool.java:528)
	at org.avaje.targetSource.pool.ConnectionPool.checkDataSource(ConnectionPool.java:393)
	at org.avaje.targetSource.pool.ConnectionPool.access$000(ConnectionPool.java:38)
	at org.avaje.targetSource.pool.ConnectionPool$HeartBeatRunnable.run(ConnectionPool.java:236)
	at java.util.TimerThread.mainLoop(Timer.java:555)
	at java.util.TimerThread.run(Timer.java:505)
Caused by: java.io.EOFException: Can not read response from server. Expected to read 4 bytes, read 0 bytes before connection was unexpectedly lost.
	at com.mysql.jdbc.MysqlIO.readFully(MysqlIO.java:2431)
	at com.mysql.jdbc.MysqlIO.reuseAndReadPacket(MysqlIO.java:2882)
	... 13 more
2018-05-08 23:25:44,107 [v1.heartBeat] INFO  pool.PooledConnectionQueue - Reseting DataSourcePool [v1] min[1] max[2] free[0] busy[1] waiting[0] highWaterMark[1] waitCount[0] hitCount[149]
2018-05-08 23:25:44,108 [v1.heartBeat] INFO  pool.PooledConnectionQueue - Busy Connections:
name[v10] slot[0] startTime[1525796743886] busySeconds[0] stackTrace[] stmt[null]

2018-05-09 09:52:23,980 [main] INFO  utils.VerifiableProperties - Verifying properties
2018-05-09 09:52:24,108 [main] WARN  utils.VerifiableProperties - Property enable.auto.commit is not valid
2018-05-09 09:52:24,108 [main] INFO  utils.VerifiableProperties - Property group.id is overridden to customer
2018-05-09 09:52:24,108 [main] INFO  utils.VerifiableProperties - Property zookeeper.connect is overridden to 192.168.10.210:2181
2018-05-09 09:52:24,109 [main] INFO  utils.VerifiableProperties - Property zookeeper.sync.time.ms is overridden to 200
2018-05-09 09:52:24,297 [main] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525834344295-5b107d29], Connecting to zookeeper instance at 192.168.10.210:2181
2018-05-09 09:52:24,403 [ZkClient-EventThread-14-192.168.10.210:2181] INFO  zkclient.ZkEventThread - Starting ZkClient event thread.
2018-05-09 09:52:24,477 [main] INFO  zookeeper.ZooKeeper - Client environment:zookeeper.version=3.4.6-1569965, built on 02/20/2014 09:09 GMT
2018-05-09 09:52:24,477 [main] INFO  zookeeper.ZooKeeper - Client environment:host.name=localhost
2018-05-09 09:52:24,477 [main] INFO  zookeeper.ZooKeeper - Client environment:java.version=1.8.0_73
2018-05-09 09:52:24,477 [main] INFO  zookeeper.ZooKeeper - Client environment:java.vendor=Oracle Corporation
2018-05-09 09:52:24,477 [main] INFO  zookeeper.ZooKeeper - Client environment:java.home=/usr/lib/jvm/jdk1.8.0_73/jre
2018-05-09 09:52:24,477 [main] INFO  zookeeper.ZooKeeper - Client environment:java.class.path=/usr/lib/jvm/jdk1.8.0_73/jre/lib/charsets.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/deploy.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/cldrdata.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/dnsns.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/jaccess.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/jfxrt.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/localedata.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/nashorn.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/sunec.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/sunjce_provider.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/sunpkcs11.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/zipfs.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/javaws.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/jce.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/jfr.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/jfxswt.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/jsse.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/management-agent.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/plugin.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/resources.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/rt.jar:/home/copper/Play/DatabaseSync/target/classes:/home/copper/.m2/repository/org/slf4j/slf4j-log4j12/1.7.7/slf4j-log4j12-1.7.7.jar:/home/copper/.m2/repository/log4j/log4j/1.2.17/log4j-1.2.17.jar:/home/copper/.m2/repository/org/apache/kafka/kafka_2.10/0.8.2.1/kafka_2.10-0.8.2.1.jar:/home/copper/.m2/repository/com/yammer/metrics/metrics-core/2.2.0/metrics-core-2.2.0.jar:/home/copper/.m2/repository/org/scala-lang/scala-library/2.10.4/scala-library-2.10.4.jar:/home/copper/.m2/repository/org/apache/kafka/kafka-clients/0.8.2.1/kafka-clients-0.8.2.1.jar:/home/copper/.m2/repository/net/jpountz/lz4/lz4/1.2.0/lz4-1.2.0.jar:/home/copper/.m2/repository/org/xerial/snappy/snappy-java/1.1.1.6/snappy-java-1.1.1.6.jar:/home/copper/.m2/repository/org/apache/zookeeper/zookeeper/3.4.6/zookeeper-3.4.6.jar:/home/copper/.m2/repository/jline/jline/0.9.94/jline-0.9.94.jar:/home/copper/.m2/repository/junit/junit/3.8.1/junit-3.8.1.jar:/home/copper/.m2/repository/io/netty/netty/3.7.0.Final/netty-3.7.0.Final.jar:/home/copper/.m2/repository/net/sf/jopt-simple/jopt-simple/3.2/jopt-simple-3.2.jar:/home/copper/.m2/repository/com/101tec/zkclient/0.3/zkclient-0.3.jar:/home/copper/.m2/repository/com/google/code/gson/gson/2.8.4/gson-2.8.4.jar:/home/copper/.m2/repository/org/json/json/20180130/json-20180130.jar:/home/copper/.m2/repository/org/avaje/ebeanorm/avaje-ebeanorm/7.5.1/avaje-ebeanorm-7.5.1.jar:/home/copper/.m2/repository/org/jetbrains/annotations/13.0/annotations-13.0.jar:/home/copper/.m2/repository/javax/persistence/persistence-api/1.0/persistence-api-1.0.jar:/home/copper/.m2/repository/org/avaje/avaje-datasource-api/1.1/avaje-datasource-api-1.1.jar:/home/copper/.m2/repository/org/avaje/avaje-datasource/1.1.1/avaje-datasource-1.1.1.jar:/home/copper/.m2/repository/org/avaje/ebeanorm/avaje-ebeanorm-cluster/1.1.1/avaje-ebeanorm-cluster-1.1.1.jar:/home/copper/.m2/repository/org/slf4j/slf4j-api/1.7.25/slf4j-api-1.7.25.jar:/home/copper/.m2/repository/com/fasterxml/jackson/core/jackson-core/2.6.5/jackson-core-2.6.5.jar:/home/copper/.m2/repository/mysql/mysql-connector-java/5.1.6/mysql-connector-java-5.1.6.jar:/home/copper/idea-IC-162.2228.15/lib/idea_rt.jar
2018-05-09 09:52:24,477 [main] INFO  zookeeper.ZooKeeper - Client environment:java.library.path=/home/copper/idea-IC-162.2228.15/bin::/usr/java/packages/lib/amd64:/usr/lib64:/lib64:/lib:/usr/lib
2018-05-09 09:52:24,477 [main] INFO  zookeeper.ZooKeeper - Client environment:java.io.tmpdir=/tmp
2018-05-09 09:52:24,477 [main] INFO  zookeeper.ZooKeeper - Client environment:java.compiler=<NA>
2018-05-09 09:52:24,477 [main] INFO  zookeeper.ZooKeeper - Client environment:os.name=Linux
2018-05-09 09:52:24,478 [main] INFO  zookeeper.ZooKeeper - Client environment:os.arch=amd64
2018-05-09 09:52:24,478 [main] INFO  zookeeper.ZooKeeper - Client environment:os.version=3.13.0-85-generic
2018-05-09 09:52:24,478 [main] INFO  zookeeper.ZooKeeper - Client environment:user.name=copper
2018-05-09 09:52:24,478 [main] INFO  zookeeper.ZooKeeper - Client environment:user.home=/home/copper
2018-05-09 09:52:24,478 [main] INFO  zookeeper.ZooKeeper - Client environment:user.dir=/home/copper/Play/DatabaseSync
2018-05-09 09:52:24,479 [main] INFO  zookeeper.ZooKeeper - Initiating client connection, connectString=192.168.10.210:2181 sessionTimeout=6000 watcher=org.I0Itec.zkclient.ZkClient@429bd883
2018-05-09 09:52:24,567 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-09 09:52:24,680 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Socket connection established to 192.168.10.210/192.168.10.210:2181, initiating session
2018-05-09 09:52:24,698 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Session establishment complete on server 192.168.10.210/192.168.10.210:2181, sessionid = 0x1633f0a91f60003, negotiated timeout = 6000
2018-05-09 09:52:24,700 [main-EventThread] INFO  zkclient.ZkClient - zookeeper state changed (SyncConnected)
2018-05-09 09:52:24,737 [main] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525834344295-5b107d29], starting auto committer every 60000 ms
2018-05-09 09:52:24,745 [main] INFO  kafka.KafkaConsumer - Start connect to zk: 192.168.10.210:2181, topic: dbserver1.inventory.customers, groupId: customer, nOThreads: 1
2018-05-09 09:52:24,835 [main] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525834344295-5b107d29], begin registering consumer customer_prof.Copper-1525834344295-5b107d29 in ZK
2018-05-09 09:52:25,080 [main] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525834344295-5b107d29], end registering consumer customer_prof.Copper-1525834344295-5b107d29 in ZK
2018-05-09 09:52:25,087 [customer_prof.Copper-1525834344295-5b107d29_watcher_executor] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525834344295-5b107d29], starting watcher executor thread for consumer customer_prof.Copper-1525834344295-5b107d29
2018-05-09 09:52:25,161 [main] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525834344295-5b107d29], begin rebalancing consumer customer_prof.Copper-1525834344295-5b107d29 try #0
2018-05-09 09:52:25,397 [main] INFO  consumer.ConsumerFetcherManager - [ConsumerFetcherManager-1525834344707] Stopping leader finder thread
2018-05-09 09:52:25,398 [main] INFO  consumer.ConsumerFetcherManager - [ConsumerFetcherManager-1525834344707] Stopping all fetchers
2018-05-09 09:52:25,399 [main] INFO  consumer.ConsumerFetcherManager - [ConsumerFetcherManager-1525834344707] All connections stopped
2018-05-09 09:52:25,400 [main] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525834344295-5b107d29], Cleared all relevant queues for this fetcher
2018-05-09 09:52:25,406 [main] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525834344295-5b107d29], Cleared the data chunks in all the consumer message iterators
2018-05-09 09:52:25,407 [main] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525834344295-5b107d29], Committing all offsets after clearing the fetcher queues
2018-05-09 09:52:25,408 [main] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525834344295-5b107d29], Releasing partition ownership
2018-05-09 09:52:25,481 [main] INFO  consumer.RangeAssignor - Consumer customer_prof.Copper-1525834344295-5b107d29 rebalancing the following partitions: ArrayBuffer() for topic dbserver1.inventory.customers with consumers: List(customer_prof.Copper-1525834344295-5b107d29-0)
2018-05-09 09:52:25,484 [main] WARN  consumer.RangeAssignor - No broker partitions consumed by consumer thread customer_prof.Copper-1525834344295-5b107d29-0 for topic dbserver1.inventory.customers
2018-05-09 09:52:25,513 [main] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525834344295-5b107d29], Consumer customer_prof.Copper-1525834344295-5b107d29 selected partitions : 
2018-05-09 09:52:25,517 [main] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525834344295-5b107d29], end rebalancing consumer customer_prof.Copper-1525834344295-5b107d29 try #0
2018-05-09 09:52:25,528 [customer_prof.Copper-1525834344295-5b107d29-leader-finder-thread] INFO  consumer.ConsumerFetcherManager$LeaderFinderThread - [customer_prof.Copper-1525834344295-5b107d29-leader-finder-thread], Starting 
2018-05-09 09:57:11,793 [main] INFO  utils.VerifiableProperties - Verifying properties
2018-05-09 09:57:11,838 [main] WARN  utils.VerifiableProperties - Property enable.auto.commit is not valid
2018-05-09 09:57:11,839 [main] INFO  utils.VerifiableProperties - Property group.id is overridden to customer
2018-05-09 09:57:11,839 [main] INFO  utils.VerifiableProperties - Property zookeeper.connect is overridden to 192.168.10.210:2181
2018-05-09 09:57:11,839 [main] INFO  utils.VerifiableProperties - Property zookeeper.sync.time.ms is overridden to 200
2018-05-09 09:57:11,943 [main] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525834631942-20e69794], Connecting to zookeeper instance at 192.168.10.210:2181
2018-05-09 09:57:11,951 [ZkClient-EventThread-14-192.168.10.210:2181] INFO  zkclient.ZkEventThread - Starting ZkClient event thread.
2018-05-09 09:57:11,962 [main] INFO  zookeeper.ZooKeeper - Client environment:zookeeper.version=3.4.6-1569965, built on 02/20/2014 09:09 GMT
2018-05-09 09:57:11,962 [main] INFO  zookeeper.ZooKeeper - Client environment:host.name=localhost
2018-05-09 09:57:11,963 [main] INFO  zookeeper.ZooKeeper - Client environment:java.version=1.8.0_73
2018-05-09 09:57:11,963 [main] INFO  zookeeper.ZooKeeper - Client environment:java.vendor=Oracle Corporation
2018-05-09 09:57:11,963 [main] INFO  zookeeper.ZooKeeper - Client environment:java.home=/usr/lib/jvm/jdk1.8.0_73/jre
2018-05-09 09:57:11,963 [main] INFO  zookeeper.ZooKeeper - Client environment:java.class.path=/usr/lib/jvm/jdk1.8.0_73/jre/lib/charsets.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/deploy.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/cldrdata.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/dnsns.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/jaccess.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/jfxrt.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/localedata.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/nashorn.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/sunec.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/sunjce_provider.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/sunpkcs11.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/ext/zipfs.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/javaws.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/jce.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/jfr.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/jfxswt.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/jsse.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/management-agent.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/plugin.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/resources.jar:/usr/lib/jvm/jdk1.8.0_73/jre/lib/rt.jar:/home/copper/Play/DatabaseSync/target/classes:/home/copper/.m2/repository/org/slf4j/slf4j-log4j12/1.7.7/slf4j-log4j12-1.7.7.jar:/home/copper/.m2/repository/log4j/log4j/1.2.17/log4j-1.2.17.jar:/home/copper/.m2/repository/org/apache/kafka/kafka_2.10/0.8.2.1/kafka_2.10-0.8.2.1.jar:/home/copper/.m2/repository/com/yammer/metrics/metrics-core/2.2.0/metrics-core-2.2.0.jar:/home/copper/.m2/repository/org/scala-lang/scala-library/2.10.4/scala-library-2.10.4.jar:/home/copper/.m2/repository/org/apache/kafka/kafka-clients/0.8.2.1/kafka-clients-0.8.2.1.jar:/home/copper/.m2/repository/net/jpountz/lz4/lz4/1.2.0/lz4-1.2.0.jar:/home/copper/.m2/repository/org/xerial/snappy/snappy-java/1.1.1.6/snappy-java-1.1.1.6.jar:/home/copper/.m2/repository/org/apache/zookeeper/zookeeper/3.4.6/zookeeper-3.4.6.jar:/home/copper/.m2/repository/jline/jline/0.9.94/jline-0.9.94.jar:/home/copper/.m2/repository/junit/junit/3.8.1/junit-3.8.1.jar:/home/copper/.m2/repository/io/netty/netty/3.7.0.Final/netty-3.7.0.Final.jar:/home/copper/.m2/repository/net/sf/jopt-simple/jopt-simple/3.2/jopt-simple-3.2.jar:/home/copper/.m2/repository/com/101tec/zkclient/0.3/zkclient-0.3.jar:/home/copper/.m2/repository/com/google/code/gson/gson/2.8.4/gson-2.8.4.jar:/home/copper/.m2/repository/org/json/json/20180130/json-20180130.jar:/home/copper/.m2/repository/org/avaje/ebeanorm/avaje-ebeanorm/7.5.1/avaje-ebeanorm-7.5.1.jar:/home/copper/.m2/repository/org/jetbrains/annotations/13.0/annotations-13.0.jar:/home/copper/.m2/repository/javax/persistence/persistence-api/1.0/persistence-api-1.0.jar:/home/copper/.m2/repository/org/avaje/avaje-datasource-api/1.1/avaje-datasource-api-1.1.jar:/home/copper/.m2/repository/org/avaje/avaje-datasource/1.1.1/avaje-datasource-1.1.1.jar:/home/copper/.m2/repository/org/avaje/ebeanorm/avaje-ebeanorm-cluster/1.1.1/avaje-ebeanorm-cluster-1.1.1.jar:/home/copper/.m2/repository/org/slf4j/slf4j-api/1.7.25/slf4j-api-1.7.25.jar:/home/copper/.m2/repository/com/fasterxml/jackson/core/jackson-core/2.6.5/jackson-core-2.6.5.jar:/home/copper/.m2/repository/mysql/mysql-connector-java/5.1.6/mysql-connector-java-5.1.6.jar:/home/copper/idea-IC-162.2228.15/lib/idea_rt.jar
2018-05-09 09:57:11,963 [main] INFO  zookeeper.ZooKeeper - Client environment:java.library.path=/home/copper/idea-IC-162.2228.15/bin::/usr/java/packages/lib/amd64:/usr/lib64:/lib64:/lib:/usr/lib
2018-05-09 09:57:11,963 [main] INFO  zookeeper.ZooKeeper - Client environment:java.io.tmpdir=/tmp
2018-05-09 09:57:11,963 [main] INFO  zookeeper.ZooKeeper - Client environment:java.compiler=<NA>
2018-05-09 09:57:11,963 [main] INFO  zookeeper.ZooKeeper - Client environment:os.name=Linux
2018-05-09 09:57:11,963 [main] INFO  zookeeper.ZooKeeper - Client environment:os.arch=amd64
2018-05-09 09:57:11,963 [main] INFO  zookeeper.ZooKeeper - Client environment:os.version=3.13.0-85-generic
2018-05-09 09:57:11,963 [main] INFO  zookeeper.ZooKeeper - Client environment:user.name=copper
2018-05-09 09:57:11,963 [main] INFO  zookeeper.ZooKeeper - Client environment:user.home=/home/copper
2018-05-09 09:57:11,964 [main] INFO  zookeeper.ZooKeeper - Client environment:user.dir=/home/copper/Play/DatabaseSync
2018-05-09 09:57:11,965 [main] INFO  zookeeper.ZooKeeper - Initiating client connection, connectString=192.168.10.210:2181 sessionTimeout=6000 watcher=org.I0Itec.zkclient.ZkClient@429bd883
